forecast_time,temperature_c,humidity_percent,precipitation_mm,rain_mm,wind_speed_kmh,wind_gusts_kmh,surface_pressure_hpa,weather_code,province_code,province_name,latitude,longitude,data_fetched_at
2026-07-10T18:00,30.3,76,0.0,0.0,2.6,11.9,998.6,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-10T19:00,29.5,82,0.0,0.0,1.7,5.4,999.2,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-10T20:00,28.9,86,0.0,0.0,0.4,3.2,999.7,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-10T21:00,28.3,91,0.0,0.0,2.7,4.7,1000.2,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-10T22:00,27.9,92,0.0,0.0,3.6,5.0,1000.2,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-10T23:00,27.3,94,0.0,0.0,4.8,7.9,999.8,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T00:00,27.1,94,0.0,0.0,3.3,7.9,999.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T01:00,26.6,96,0.0,0.0,1.9,6.1,998.8,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T02:00,26.3,99,0.0,0.0,0.6,4.3,998.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T03:00,26.2,99,0.0,0.0,4.5,8.6,998.3,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T04:00,25.9,99,0.0,0.0,3.8,9.0,998.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T05:00,25.9,100,0.0,0.0,3.4,7.6,998.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T06:00,26.0,99,0.0,0.0,2.8,7.9,998.8,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T07:00,27.0,95,0.0,0.0,1.7,8.3,999.3,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T08:00,28.0,90,0.1,0.1,0.9,16.2,999.6,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T09:00,28.9,84,0.2,0.2,0.9,9.7,999.8,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T10:00,30.1,73,0.1,0.1,1.3,10.4,999.5,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T11:00,31.5,65,0.0,0.0,2.3,13.0,998.9,1,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T12:00,32.5,63,0.0,0.0,3.0,13.7,998.0,0,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T13:00,33.4,61,0.0,0.0,2.1,14.4,996.8,0,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T14:00,33.8,60,0.2,0.0,0.6,20.2,995.9,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T15:00,33.2,63,0.2,0.0,3.2,16.2,995.2,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T16:00,31.6,70,0.3,0.2,0.5,16.9,995.1,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T17:00,31.5,72,0.2,0.2,1.0,9.7,994.8,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T18:00,30.8,76,0.0,0.0,3.2,7.2,995.3,1,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T19:00,29.7,83,0.0,0.0,3.9,7.2,996.5,1,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T20:00,29.3,87,0.0,0.0,3.0,6.8,997.2,1,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T21:00,28.9,90,0.3,0.3,3.8,6.8,998.0,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T22:00,28.0,93,0.3,0.0,6.5,14.4,998.8,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-11T23:00,27.6,96,0.6,0.5,2.0,16.2,998.6,53,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T00:00,27.0,98,0.3,0.3,6.5,11.2,998.4,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T01:00,26.6,97,0.1,0.1,7.0,13.7,997.9,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T02:00,26.1,96,0.3,0.3,6.2,12.6,997.8,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T03:00,25.5,96,0.9,0.2,4.8,23.0,997.5,53,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T04:00,25.2,96,0.7,0.2,4.1,21.2,997.6,53,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T05:00,24.9,97,2.2,0.4,4.7,19.8,998.1,80,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T06:00,24.8,97,1.2,0.3,5.0,20.5,998.6,55,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T07:00,25.0,97,3.5,0.2,1.5,21.6,999.4,81,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T08:00,25.3,98,2.0,0.9,3.3,19.1,999.3,80,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T09:00,26.2,95,1.2,0.5,3.5,21.2,1000.0,55,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T10:00,27.4,88,1.1,0.7,3.2,22.7,999.8,55,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T11:00,29.4,78,0.2,0.2,2.2,13.0,999.3,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T12:00,30.1,76,0.5,0.2,2.1,18.7,998.8,53,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T13:00,29.9,83,1.2,0.5,3.5,19.8,997.7,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T14:00,29.2,89,2.0,0.3,4.2,19.8,997.1,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T15:00,29.2,87,7.8,0.4,3.9,20.2,996.2,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T16:00,30.1,87,0.5,0.2,2.6,17.6,996.0,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T17:00,29.7,89,0.6,0.0,4.8,13.3,996.0,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T18:00,28.4,93,2.8,0.2,1.9,13.3,996.5,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T19:00,27.5,98,1.5,0.8,5.1,7.6,997.5,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T20:00,27.1,99,0.3,0.3,5.2,9.0,998.7,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T21:00,25.7,97,5.2,0.1,12.3,19.4,999.9,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T22:00,25.1,100,7.5,1.0,7.4,21.2,1000.4,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-12T23:00,25.3,98,2.1,2.1,8.5,14.8,1000.1,61,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T00:00,25.3,96,0.5,0.5,5.6,14.0,999.7,53,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T01:00,25.0,98,0.3,0.2,1.8,9.0,999.3,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T02:00,24.9,100,0.6,0.1,2.2,6.1,999.1,53,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T03:00,24.7,100,1.0,0.2,6.0,13.3,999.1,55,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T04:00,24.6,99,0.3,0.3,5.4,12.6,998.8,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T05:00,24.6,100,0.0,0.0,4.3,9.4,999.1,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T06:00,24.9,99,0.0,0.0,5.2,9.7,999.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T07:00,25.7,95,0.0,0.0,3.8,9.7,999.9,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T08:00,27.6,88,0.0,0.0,3.3,11.5,1000.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T09:00,28.9,82,0.0,0.0,1.5,12.2,1000.8,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T10:00,29.4,82,0.2,0.0,3.0,12.6,1000.9,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T11:00,29.6,84,0.7,0.1,4.2,15.1,1000.7,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T12:00,28.1,88,6.9,0.0,4.1,15.8,1000.2,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T13:00,28.9,88,3.0,0.5,6.0,16.9,999.3,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T14:00,30.9,80,0.2,0.1,6.1,19.1,998.7,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T15:00,30.9,79,0.3,0.1,5.2,18.0,998.1,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T16:00,30.6,78,0.3,0.0,7.1,17.6,997.9,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T17:00,27.4,92,11.4,0.0,8.6,19.1,998.6,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T18:00,27.5,93,2.6,2.6,2.7,17.6,998.9,81,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T19:00,27.0,97,1.0,1.0,4.1,8.3,999.9,55,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T20:00,26.7,99,0.2,0.2,2.8,7.2,1001.1,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T21:00,26.4,100,0.1,0.1,3.4,7.6,1001.4,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T22:00,26.6,99,0.0,0.0,1.8,8.3,1001.9,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-13T23:00,26.7,100,0.0,0.0,1.1,4.7,1002.0,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T00:00,26.6,100,0.0,0.0,3.3,6.8,1001.0,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T01:00,26.5,99,0.0,0.0,7.2,12.2,1000.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T02:00,26.4,99,0.0,0.0,5.0,12.2,1000.1,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T03:00,26.3,99,0.0,0.0,2.4,8.3,999.8,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T04:00,26.1,100,0.0,0.0,3.9,7.2,999.6,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T05:00,26.2,99,0.0,0.0,2.8,7.6,999.9,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T06:00,26.2,99,0.0,0.0,3.4,6.8,1000.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T07:00,26.9,96,0.0,0.0,3.6,9.4,1001.0,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T08:00,27.9,90,0.1,0.1,3.5,11.2,1001.4,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T09:00,29.2,83,0.1,0.1,3.2,13.7,1001.7,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T10:00,30.3,78,0.1,0.1,2.7,15.5,1001.8,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T11:00,31.0,77,1.1,0.0,1.4,15.8,1001.4,95,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T12:00,31.5,78,1.1,0.0,1.2,15.8,1000.8,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T13:00,31.3,79,1.1,0.0,1.5,15.8,1000.2,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T14:00,30.1,83,8.2,0.2,1.7,16.6,999.8,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T15:00,28.3,88,8.2,0.2,5.2,16.9,999.8,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T16:00,26.8,93,8.2,0.2,7.5,17.6,999.8,96,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T17:00,26.2,96,1.1,1.1,6.9,18.4,1000.0,55,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T18:00,25.9,98,1.1,1.1,4.7,18.7,1000.3,55,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T19:00,25.8,99,1.1,1.1,2.6,18.0,1000.8,55,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T20:00,25.9,97,0.0,0.0,1.7,14.8,1001.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T21:00,26.3,94,0.0,0.0,3.8,10.1,1002.3,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T22:00,26.5,93,0.0,0.0,5.1,6.8,1002.8,2,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-14T23:00,26.4,94,0.0,0.0,4.1,6.8,1002.6,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T00:00,26.0,97,0.0,0.0,4.0,8.6,1002.0,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T01:00,25.8,99,0.0,0.0,5.1,10.1,1001.6,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T02:00,25.8,99,0.0,0.0,5.4,10.4,1001.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T03:00,25.9,99,0.0,0.0,6.1,10.8,1001.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T04:00,26.1,97,0.0,0.0,6.3,10.8,1001.6,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T05:00,26.5,96,0.0,0.0,3.6,10.8,1002.0,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T06:00,27.0,94,0.0,0.0,1.5,11.2,1002.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T07:00,27.7,91,0.0,0.0,3.8,11.5,1003.0,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T08:00,28.8,85,0.0,0.0,2.7,12.2,1003.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T09:00,30.1,78,0.0,0.0,0.0,13.0,1003.7,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T10:00,31.2,72,0.0,0.0,1.9,14.0,1003.7,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T11:00,32.0,69,0.2,0.1,1.5,16.2,1003.2,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T12:00,32.6,67,0.2,0.1,0.4,19.1,1002.4,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T13:00,32.9,66,0.2,0.1,0.9,20.9,1001.5,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T14:00,33.1,66,0.1,0.0,0.9,21.2,1000.7,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T15:00,33.0,66,0.1,0.0,3.1,20.5,999.9,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T16:00,32.7,68,0.1,0.0,4.1,19.8,999.5,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T17:00,31.9,73,0.1,0.0,3.5,18.7,999.8,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T18:00,30.9,79,0.1,0.0,2.9,17.6,1000.5,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T19:00,30.0,82,0.1,0.0,4.1,16.9,1001.2,51,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T20:00,29.5,80,0.0,0.0,6.1,16.6,1002.1,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T21:00,29.2,74,0.0,0.0,8.4,16.6,1003.0,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T22:00,28.8,71,0.0,0.0,9.4,16.6,1003.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-15T23:00,28.4,72,0.0,0.0,8.1,16.6,1003.1,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T00:00,27.9,75,0.0,0.0,5.7,16.6,1002.3,2,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T01:00,27.5,77,0.0,0.0,4.1,15.8,1001.7,2,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T02:00,27.1,81,0.0,0.0,3.2,14.4,1001.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T03:00,26.7,84,0.0,0.0,4.6,12.6,1001.3,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T04:00,26.6,86,0.0,0.0,6.3,11.2,1001.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T05:00,26.9,85,0.0,0.0,6.7,11.2,1001.8,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T06:00,27.5,81,0.0,0.0,6.2,11.5,1002.4,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T07:00,28.3,78,0.0,0.0,5.6,12.2,1002.9,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T08:00,29.4,75,0.0,0.0,4.5,13.3,1003.3,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T09:00,30.8,71,0.0,0.0,3.6,14.8,1003.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T10:00,31.9,68,0.0,0.0,2.7,15.8,1003.5,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T11:00,32.5,66,0.0,0.0,1.5,15.8,1002.8,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T12:00,32.9,64,0.0,0.0,3.7,15.8,1001.7,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T13:00,33.1,63,0.0,0.0,5.8,15.5,1000.9,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T14:00,33.6,61,0.0,0.0,4.8,15.5,999.6,1,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T15:00,33.1,64,0.0,0.0,4.4,15.5,999.4,1,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T16:00,32.4,66,0.0,0.0,4.2,15.5,999.2,1,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T17:00,31.6,70,0.0,0.0,4.2,15.5,999.0,1,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T18:00,30.8,73,0.0,0.0,4.7,15.1,998.9,2,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T19:00,30.1,75,0.0,0.0,4.9,15.1,998.7,2,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T20:00,29.6,76,0.0,0.0,4.8,14.8,998.7,2,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T21:00,29.1,76,0.0,0.0,4.5,14.4,998.7,2,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T22:00,28.7,76,0.0,0.0,4.4,14.0,998.7,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-16T23:00,28.3,76,0.0,0.0,4.4,13.7,998.8,3,42,Tỉnh Hà Tĩnh,18.3504832,105.7623047,2026-07-11T00:04:32
2026-07-10T00:00,27.4,78,0.0,0.0,11.0,22.7,1004.4,2,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T01:00,27.5,83,0.0,0.0,8.3,17.3,1004.1,3,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T02:00,26.7,92,0.6,0.6,9.0,14.8,1003.4,53,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T03:00,26.4,94,0.6,0.6,10.0,14.4,1003.1,53,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T04:00,26.4,92,4.0,2.0,12.2,24.8,1003.2,95,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T05:00,26.2,93,1.8,1.3,12.7,24.8,1003.3,80,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T06:00,26.1,93,0.7,0.4,13.6,20.5,1003.4,53,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T07:00,27.8,80,0.1,0.1,16.2,27.0,1004.1,51,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T08:00,28.9,77,0.0,0.0,14.8,28.1,1004.3,3,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T09:00,29.4,73,0.1,0.1,17.4,31.0,1004.5,51,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T10:00,28.9,81,0.5,0.5,18.0,32.8,1004.4,53,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T11:00,30.0,76,0.2,0.2,17.5,33.8,1003.8,51,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T12:00,31.5,67,0.0,0.0,16.7,33.8,1002.8,2,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T13:00,32.3,60,0.0,0.0,23.2,43.9,1002.7,2,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T14:00,32.6,61,0.1,0.0,23.7,49.3,1002.0,51,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T15:00,31.3,63,0.3,0.3,21.6,47.9,1001.2,51,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T16:00,31.8,61,0.0,0.0,20.3,37.8,1001.1,1,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T17:00,30.9,65,0.0,0.0,17.9,34.9,1001.2,1,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
2026-07-10T18:00,29.7,68,0.0,0.0,15.7,30.6,1001.8,2,44,Tỉnh Quảng Trị,17.2166964,106.9548246,2026-07-11T00:04:33
